consecutive,date,Area,Route,Marsh_River_Canal,UTM_Easting,UTM_Northing,Water Depth,SV length,Weight,Sex,lnWeight,lnSVL,SizeClass,month,Season,year,WY,stud_resid,Groups
1737,3/20/2007,ENP,ENP-SS,Marsh,516588,2818586,66,112.5,28,Female,3.33220451,4.722953222,Adult,3,Spring,2007,2007,-0.680509351,South
1738,3/20/2007,ENP,ENP-SS,Marsh,525874,2833188,27,76.4,9,Female,2.197224577,4.335982696,Subadult,3,Spring,2007,2007,-0.156270639,South
1739,3/20/2007,ENP,ENP-SS,Marsh,525757,2831698,32.4,92.9,16.25,Male,2.788092909,4.531523646,Adult,3,Spring,2007,2007,-0.286534827,South
1740,3/20/2007,ENP,ENP-SS,Marsh,526226,2834144,27,73.4,7.8,Female,2.054123734,4.295923936,Subadult,3,Spring,2007,2007,-0.300734009,South
1741,3/20/2007,ENP,ENP-SS,Marsh,525745,2831637,15.2,103.3,17.5,Female,2.862200881,4.637637376,Adult,3,Spring,2007,2007,-2.271327951,South
1743,3/21/2007,ENP,ENP-SS,Marsh,523965,2829516,27,95.6,19,Male,2.944438979,4.56017282,Adult,3,Spring,2007,2007,0.235698791,South
1744,3/27/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526504,2853040,23.5,67.6,6.1,Female,1.808288771,4.213607983,Subadult,3,Spring,2007,2007,-0.223403335,Central
1745,3/27/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,522951,2857957,42,136.2,65,Male,4.17438727,4.914124394,Adult,3,Spring,2007,2007,1.244936071,Central
1746,3/28/2007,BICY,BICY_Marsh,Marsh,497841,2833477,26,114.7,30.5,Male,3.417726684,4.742320024,Adult,3,Spring,2007,2007,-0.483915184,West
1747,3/28/2007,BICY,BICY_Marsh,Marsh,499176,2834398,28.6,83.9,12.75,Female,2.545531272,4.429625613,Subadult,3,Spring,2007,2007,0.288331681,West
1748,3/28/2007,BICY,BICY_Marsh,Marsh,502822,2838467,23.8,66.9,7,Male,1.945910149,4.203198967,Subadult,3,Spring,2007,2007,1.096022491,West
1749,3/28/2007,BICY,BICY_Marsh,Marsh,503053,2839050,26.2,77.4,11.75,Female,2.463853241,4.348986781,Subadult,3,Spring,2007,2007,1.599563176,West
1750,3/28/2007,BICY,BICY_Marsh,Marsh,503996,2841409,14.2,100.6,22.5,Male,3.113515309,4.611152258,Adult,3,Spring,2007,2007,0.318340892,West
1751,3/28/2007,BICY,BICY_Marsh,Marsh,506823,2844146,137.7,105.7,26,Male,3.258096538,4.660604893,Adult,3,Spring,2007,2007,0.247762333,West
1752,3/28/2007,BICY,BICY_Marsh,Marsh,497321,2833258,28.2,108.5,25.5,Female,3.238678452,4.686750173,Adult,3,Spring,2007,2007,-0.53323431,West
1753,3/28/2007,BICY,BICY_Marsh,Marsh,497140,2833102,28.5,72.8,7.8,Female,2.054123734,4.287715955,Subadult,3,Spring,2007,2007,-0.102793291,West
1755,3/28/2007,BICY,BICY_Marsh,Marsh,495811,2832982,48.9,91.7,15.5,Male,2.740840024,4.518522379,Adult,3,Spring,2007,2007,-0.339681687,West
1756,3/28/2007,BICY,BICY_Marsh,Marsh,NA,NA,28.5,77.1,8.8,Male,2.174751721,4.345103281,Subadult,3,Spring,2007,2007,-0.550592997,West
1757,3/28/2007,BICY,BICY_Marsh,Marsh,494999,2834041,25.1,97.2,17,Female,2.833213344,4.576770711,Adult,3,Spring,2007,2007,-1.027456659,West
1758,3/28/2007,BICY,BICY_Marsh,Marsh,495095,2834351,87,125.5,38,Male,3.63758616,4.832305759,Adult,3,Spring,2007,2007,-0.947915251,West
1759,3/28/2007,BICY,BICY_Marsh,Marsh,495060,2834455,30.5,69.4,6.4,Male,1.85629799,4.239886868,Subadult,3,Spring,2007,2007,-0.48460239,West
1760,3/28/2007,BICY,BICY_Marsh,Marsh,495025,2834526,26.6,78.8,10.2,Male,2.32238772,4.366912997,Subadult,3,Spring,2007,2007,0.069095934,West
1777,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,527793,2853629,31,110.9,32,Female,3.465735903,4.708628894,Adult,4,Spring,2007,2007,0.700885807,Central
1778,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526553,2850574,42.2,108.5,31,Female,3.433987204,4.686750173,Adult,4,Spring,2007,2007,0.982116001,Central
1779,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526706,2851480,36.8,98,19.8,Male,2.985681938,4.584967479,Adult,4,Spring,2007,2007,-0.042103261,Central
1780,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526905,2851951,41.6,131.6,48,Female,3.871201011,4.879767019,Adult,4,Spring,2007,2007,-0.279573484,Central
1781,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,527139,2851878,48.4,63.9,5.8,Male,1.757857918,4.157319361,Subadult,4,Spring,2007,2007,0.74302007,Central
1782,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526680,2850174,38.4,109.8,30.5,Female,3.417726684,4.698660529,Adult,4,Spring,2007,2007,0.568728492,Central
1783,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,526371,2850800,30.2,64.9,5.4,Female,1.686398954,4.172847624,Subadult,4,Spring,2007,2007,-0.186344852,Central
1784,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,524924,2850518,46,150.8,86,Male,4.454347296,5.015954456,Adult,4,Spring,2007,2007,0.961887545,Central
1785,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,525137,2850864,31.3,94.4,21,Male,3.044522438,4.547541073,Adult,4,Spring,2007,2007,1.316955294,Central
1786,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,525148,2851115,41.5,100.5,27,Female,3.295836866,4.610157727,Adult,4,Spring,2007,2007,1.757422453,Central
1787,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,525300,2851206,39.9,90,16.2,Female,2.785011242,4.49980967,Adult,4,Spring,2007,2007,0.454158083,Central
1788,4/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,525495,2851070,46.4,101.5,24.5,Female,3.198673118,4.620058798,Adult,4,Spring,2007,2007,0.764312745,Central
1794,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,546897,2880797,35,92.2,17,Female,2.833213344,4.523960131,Adult,4,Spring,2007,2007,0.245857108,Central
1795,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,547838,2879499,48.6,91.6,18,Female,2.890371758,4.517431272,Adult,4,Spring,2007,2007,0.846769331,Central
1796,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,546533,2881402,39.5,94.4,17.2,Male,2.844909384,4.547541073,Adult,4,Spring,2007,2007,-0.231910868,Central
1798,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,550376,2881164,43,97.5,21,Female,3.044522438,4.579852378,Adult,4,Spring,2007,2007,0.537706659,Central
1805,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548426,2879477,48.9,106.8,21,Male,3.044522438,4.670957927,Adult,4,Spring,2007,2007,-1.659317089,Central
1806,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,549003,2878849,56.2,103.8,18.5,Female,2.917770732,4.642465971,Adult,4,Spring,2007,2007,-1.95609814,Central
1807,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,549030,2879969,61.8,74.1,8.1,Male,2.091864062,4.305415532,Subadult,4,Spring,2007,2007,-0.236751406,Central
1808,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,549639,2879273,32.7,104.1,22,Female,3.091042453,4.645351976,Adult,4,Spring,2007,2007,-0.6805429,Central
1809,4/3/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,550006,2880374,31,113.7,31,Female,3.433987204,4.733563401,Adult,4,Spring,2007,2007,-0.146623539,Central
1816,4/6/2007,LOX,Lox_Marsh,Marsh,574096,2928651,25,94.4,19,Male,2.944438979,4.547541073,Adult,4,Spring,2007,2007,0.540249161,Northeast
1817,4/6/2007,LOX,Lox_Marsh,Marsh,575443,2928449,999,101,22,Female,3.091042453,4.615120517,Adult,4,Spring,2007,2007,0.048328781,Northeast
1818,4/6/2007,LOX,Lox_Marsh,Marsh,574048,2928492,30,106.1,28,Female,3.33220451,4.664382046,Adult,4,Spring,2007,2007,0.731673745,Northeast
1819,4/6/2007,LOX,Lox_Marsh,Marsh,574815,2928510,20,75.8,8.95,Male,2.191653532,4.328098293,Subadult,4,Spring,2007,2007,-0.009377497,Northeast
1820,4/6/2007,LOX,Lox_Marsh,Marsh,574398,2928641,18,71.5,7.7,Female,2.041220329,4.26969745,Subadult,4,Spring,2007,2007,0.231614786,Northeast
1821,4/6/2007,LOX,Lox_Marsh,Marsh,574273,2928738,22,82.6,11.5,Male,2.442347035,4.414009681,Subadult,4,Spring,2007,2007,-0.135725616,Northeast
1822,4/6/2007,LOX,Lox_Marsh,Marsh,574215,2928629,35,98,19,Female,2.944438979,4.584967479,Adult,4,Spring,2007,2007,-0.362064686,Northeast
1823,4/7/2007,LOX,Lox_Marsh,Marsh,573887,2931210,20,119,31.25,Male,3.442019376,4.779123493,Adult,4,Spring,2007,2007,-1.1830159,Northeast
1824,4/7/2007,LOX,Lox_Marsh,Marsh,573906,2931276,40,94.3,20.5,Male,3.020424886,4.54648119,Adult,4,Spring,2007,2007,1.155467472,Northeast
1825,4/7/2007,LOX,Lox_Marsh,Marsh,574298,2931311,37,67,7.1,Male,1.960094784,4.204692619,Subadult,4,Spring,2007,2007,1.170124927,Northeast
1831,4/11/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,542277,2877188,27.7,127.1,50,Male,3.912023005,4.844974178,Adult,4,Spring,2007,2007,0.876251858,Central
1832,4/11/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,543384,2877661,49,125.2,46,Male,3.828641396,4.829912459,Adult,4,Spring,2007,2007,0.592371834,Central
1833,4/11/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,543573,2877465,40.5,97,19,Female,2.944438979,4.574710979,Adult,4,Spring,2007,2007,-0.114793102,Central
1834,4/12/2007,LOX,Lox_Marsh,Marsh,573056,2931199,24.2,110.6,31,Female,3.433987204,4.705920089,Adult,4,Spring,2007,2007,0.519855106,Northeast
1835,4/12/2007,LOX,Lox_Marsh,Marsh,572790,2931303,17.7,126,39,Male,3.663561646,4.836281907,Adult,4,Spring,2007,2007,-0.842213344,Northeast
1836,4/12/2007,LOX,Lox_Marsh,Marsh,572342,2931303,26.5,111.7,30,Male,3.401197382,4.715816706,Adult,4,Spring,2007,2007,0.02685077,Northeast
1837,4/12/2007,LOX,Lox_Marsh,Marsh,571987,2931274,29.8,114,28,Male,3.33220451,4.736198448,Adult,4,Spring,2007,2007,-0.999943896,Northeast
1838,4/12/2007,LOX,Lox_Marsh,Marsh,571987,2931274,29.8,119.3,36,Male,3.583518938,4.781641329,Adult,4,Spring,2007,2007,-0.145663713,Northeast
1895,9/24/2007,LOX,Lox_Marsh,Marsh,575624,2927758,67.5,117.2,30.5,Male,3.417726684,4.763881877,Adult,9,Fall,2007,2008,-1.00390647,Northeast
1896,9/24/2007,LOX,Lox_Marsh,Marsh,575412,2927413,61.2,105.4,21.25,Female,3.056356895,4.657762636,Adult,9,Fall,2007,2008,-1.249044082,Northeast
1897,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,530160,2851328,97.5,91,16.4,Male,2.797281335,4.510859507,Subadult,10,Fall,2007,2008,0.282939271,Central
1898,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,529692,2852242,50.7,144,56,Male,4.025351691,4.9698133,Adult,10,Fall,2007,2008,-1.255311291,Central
1899,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,530170,2852479,57.4,94.8,15.2,Female,2.721295428,4.551769409,Adult,10,Fall,2007,2008,-1.293103361,Central
1900,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531775,2849977,50,70,6.4,Female,1.85629799,4.248495242,Subadult,10,Fall,2007,2008,-0.692236419,Central
1901,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531585,2851514,106,104,25.5,Male,3.238678452,4.644390899,Adult,10,Fall,2007,2008,0.488023819,Central
1903,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,532291,2853588,65,97.5,20.5,Female,3.020424886,4.579852378,Adult,10,Fall,2007,2008,0.350747822,Central
1904,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531679,2850247,65,70.2,7,Female,1.945910149,4.251348311,Subadult,10,Fall,2007,2008,-0.065529123,Central
1906,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531287,2853463,55.8,91.2,15,Female,2.708050201,4.513054897,Adult,10,Fall,2007,2008,-0.462259347,Central
1907,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531060,2853117,28.8,99,21,Male,3.044522438,4.59511985,Adult,10,Fall,2007,2008,0.169615712,Central
1908,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,531081,2851588,56.7,102.8,25.5,Female,3.238678452,4.632785353,Adult,10,Fall,2007,2008,0.767855168,Central
1909,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,530330,2853019,62.8,60.8,4.4,Female,1.481604541,4.107589789,Subadult,10,Fall,2007,2008,-0.201902677,Central
1910,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,530407,2852937,69.9,87.5,13.2,Male,2.58021683,4.471638793,Subadult,10,Fall,2007,2008,-0.45551169,Central
1911,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,530141,2853480,57.3,104.4,27,Female,3.295836866,4.648229675,Adult,10,Fall,2007,2008,0.838966438,Central
1912,10/2/2007,WCA3AS,WCA3A-N41_Marsh,Marsh,NA,NA,65.3,101.4,25.5,Male,3.238678452,4.619073091,Adult,10,Fall,2007,2008,1.098542866,Central
1922,10/8/2007,LOX,Lox_Marsh,Marsh,574269,2928418,36,63.2,4.9,Male,1.589235205,4.146304301,Subadult,10,Fall,2007,2008,-0.300305377,Northeast
1923,10/8/2007,LOX,Lox_Marsh,Marsh,574250,2928208,23.4,81,9.6,Male,2.261763098,4.394449155,Subadult,10,Fall,2007,2008,-1.065376724,Northeast
1925,10/8/2007,LOX,Lox_Marsh,Marsh,574047,2927746,25,79,8.7,Male,2.163323026,4.369447852,Subadult,10,Fall,2007,2008,-1.22646684,Northeast
1926,10/8/2007,LOX,Lox_Marsh,Marsh,574021,2927459,102.3,67.3,5.3,Male,1.667706821,4.209160237,Subadult,10,Fall,2007,2008,-1.207501449,Northeast
1927,10/8/2007,LOX,Lox_Marsh,Marsh,573844,2927222,45,77.5,9.1,Female,2.208274414,4.350277936,Subadult,10,Fall,2007,2008,-0.415237633,Northeast
1928,10/8/2007,LOX,Lox_Marsh,Marsh,573841,2927088,48,69.7,6.3,Female,1.840549633,4.244200318,Subadult,10,Fall,2007,2008,-0.710884502,Northeast
1930,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,552376,2867586,42.5,94.4,18.5,Female,2.917770732,4.547541073,Adult,10,Fall,2007,2008,0.333344807,Central
1932,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,549581,2858678,47.3,104.2,24,Female,3.17805383,4.646312129,Adult,10,Fall,2007,2008,-0.028626965,Central
1933,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,549296,2862202,22.1,115.8,27,Male,3.295836866,4.751864565,Adult,10,Fall,2007,2008,-1.660283289,Central
1934,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,549477,2863583,30.5,91,15.2,Female,2.721295428,4.510859507,Adult,10,Fall,2007,2008,-0.306566271,Central
1935,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,550283,2864837,45,91.8,18.8,Male,2.93385687,4.519612298,Adult,10,Fall,2007,2008,1.131650134,Central
1936,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,551886,2867281,52.8,103.3,22.5,Female,3.113515309,4.637637376,Adult,10,Fall,2007,2008,-0.320177945,Central
1937,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,548978,2859237,44.9,96.5,19.5,Male,2.970414466,4.569543008,Adult,10,Fall,2007,2008,0.211312456,Central
1938,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,548348,2862909,30,88.8,15.5,Female,2.740840024,4.48638665,Adult,10,Fall,2007,2008,0.43509277,Central
1939,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,549134,2858696,46.6,66.3,6.6,Male,1.887069649,4.194189897,Subadult,10,Fall,2007,2008,0.856550781,Central
1940,10/8/2007,WCA3B,WCA3B_Marsh,Marsh,552827,2868865,50.3,101.6,28,Female,3.33220451,4.621043535,Adult,10,Fall,2007,2008,1.7771447,Central
1941,10/9/2007,ENP,ENP-SS,Marsh,524778,2837137,38.4,139.6,63,Male,4.143134726,4.93878119,Adult,10,Fall,2007,2008,0.407557476,South
1943,10/9/2007,ENP,ENP-SS,Marsh,524222,2829508,40.5,98,16.6,Female,2.809402695,4.584967479,Adult,10,Fall,2007,2008,-1.410002845,South
1944,10/9/2007,ENP,ENP-SS,Marsh,519883,2822711,47,131.5,44,Male,3.784189634,4.879006852,Adult,10,Fall,2007,2008,-0.936541311,South
1946,10/9/2007,ENP,ENP-SS,Marsh,525807,2835704,45.5,102.5,24,Female,3.17805383,4.629862799,Adult,10,Fall,2007,2008,0.367944729,South
1947,10/9/2007,ENP,ENP-SS,Marsh,525961,2833226,50,82.2,10.25,Male,2.327277706,4.409155302,Subadult,10,Fall,2007,2008,-0.911569445,South
1948,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,542540,2894057,34,84.1,11.6,Male,2.451005098,4.432006567,Subadult,10,Fall,2007,2008,-0.502476517,Central
1949,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,543932,2893287,37.7,108.1,29,Female,3.36729583,4.683056725,Adult,10,Fall,2007,2008,0.553667121,Central
1950,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,545184,2894558,44.8,133,54.6,Male,4.000033883,4.890349128,Adult,10,Fall,2007,2008,0.464996307,Central
1951,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,535275,2905780,28.3,109.5,33,Female,3.496507561,4.695924549,Adult,10,Fall,2007,2008,1.246099893,Central
1952,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,534606,2904111,39.7,81.2,12,Female,2.48490665,4.396915247,Subadult,10,Fall,2007,2008,0.60668417,Central
1953,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,535326,2900402,19.6,122.3,48,Male,3.871201011,4.806477043,Adult,10,Fall,2007,2008,1.488031334,Central
1954,10/9/2007,WCA3AN,WCA3A-TW_Marsh,Marsh,538181,2896327,20.5,130.1,50,Male,3.912023005,4.868303386,Adult,10,Fall,2007,2008,0.313641983,Central
1955,10/10/2007,WCA2,WCA2A_Marsh,Marsh,566811,2905296,99.1,87.8,14.2,Male,2.653241965,4.475061501,Subadult,10,Fall,2007,2008,0.02852555,Central
1957,10/10/2007,WCA2,WCA2A_Marsh,Marsh,558088,2901961,110.9,74,8.2,Male,2.104134154,4.304065093,Subadult,10,Fall,2007,2008,-0.108968395,Central
1958,10/10/2007,WCA2,WCA2A_Marsh,Marsh,561641,2902243,116.8,63,4.5,Female,1.504077397,4.143134726,Subadult,10,Fall,2007,2008,-0.885018664,Central
1959,10/10/2007,WCA2,WCA2A_Marsh,Marsh,562800,2903215,96,103.4,22,Female,3.091042453,4.638604962,Adult,10,Fall,2007,2008,-0.517859731,Central
1963,10/10/2007,WCA2,WCA2A_Marsh,Marsh,559504,2906551,89,98,16.95,Female,2.830267834,4.584967479,Adult,10,Fall,2007,2008,-1.248025395,Central
1964,10/10/2007,WCA2,WCA2A_Marsh,Marsh,559068,2906587,88,107.1,27.5,Female,3.314186005,4.673762977,Adult,10,Fall,2007,2008,0.365684488,Central
1965,10/10/2007,WCA2,WCA2A_Marsh,Marsh,559156,2906593,115.3,63,4.8,Female,1.568615918,4.143134726,Subadult,10,Fall,2007,2008,-0.383917043,Central
1966,10/10/2007,WCA2,WCA2A_Marsh,Marsh,559559,2905884,95,125.8,38,Male,3.63758616,4.834693344,Adult,10,Fall,2007,2008,-1.005511092,Central
1967,10/10/2007,WCA2,WCA2A_Marsh,Marsh,557751,2904998,89,121.4,33,Male,3.496507561,4.799090879,Adult,10,Fall,2007,2008,-1.241755635,Central
1968,10/12/2007,LOX,Lox_Marsh,Marsh,573345,2932713,62.1,103,23,Female,3.135494216,4.634728988,Adult,10,Fall,2007,2008,-0.079548121,Northeast
1969,10/12/2007,LOX,Lox_Marsh,Marsh,573132,2932903,65,90.4,15.5,Male,2.740840024,4.504244267,Adult,10,Fall,2007,2008,0.004549867,Northeast
1972,10/12/2007,LOX,Lox_Marsh,Marsh,572965,2934119,61,110.9,29.5,Female,3.384390263,4.708628894,Adult,10,Fall,2007,2008,0.069751137,Northeast
1973,10/12/2007,LOX,Lox_Marsh,Marsh,572648,2934047,60,104.8,27,Female,3.295836866,4.652053772,Adult,10,Fall,2007,2008,0.746752367,Northeast
1974,10/12/2007,LOX,Lox_Marsh,Marsh,572641,2934169,65,88,14,Male,2.63905733,4.477336814,Adult,10,Fall,2007,2008,-0.136378106,Northeast
1978,10/15/2007,BICY,BICY_Marsh,Marsh,496906,2832932,44,139.9,64.5,Male,4.166665224,4.940927882,Adult,10,Fall,2007,2008,0.538414767,West
1979,10/15/2007,BICY,BICY_Marsh,Marsh,495964,2832862,39.7,124.1,35,Male,3.555348061,4.821087692,Adult,10,Fall,2007,2008,-1.315682907,West
1980,10/15/2007,BICY,BICY_Marsh,Marsh,498075,2833905,47.7,95.2,18.4,Female,2.912350665,4.555979942,Adult,10,Fall,2007,2008,0.08784419,West
1981,10/15/2007,BICY,BICY_Marsh,Marsh,498041,2833766,40.1,99.1,24,Female,3.17805383,4.596129441,Adult,10,Fall,2007,2008,1.181397659,West
1983,10/15/2007,BICY,BICY_Marsh,Marsh,495705,2833583,41.4,74.5,7.1,Male,1.960094784,4.310799125,Subadult,10,Fall,2007,2008,-1.389432326,West
1984,10/15/2007,BICY,BICY_Marsh,Marsh,494978,2833665,46.2,124.7,38.5,Male,3.650658241,4.825910853,Adult,10,Fall,2007,2008,-0.692214373,West
1985,10/15/2007,BICY,BICY_Marsh,Marsh,506500,2844147,33.1,115.6,37.5,Female,3.624340933,4.750135956,Adult,10,Fall,2007,2008,0.930756434,West
1986,10/15/2007,ENP,ENP-FC,Marsh,539145,2847160,45.5,72.5,8.2,Female,2.104134154,4.283586562,Subadult,10,Fall,2007,2008,0.384895877,Central
1987,10/15/2007,ENP,ENP-FC,Marsh,539067,2845048,41.3,105.2,26,Male,3.258096538,4.6558633,Adult,10,Fall,2007,2008,0.362078561,Central
1988,10/15/2007,ENP,ENP-FC,Marsh,538414,2844159,34.2,69.5,7.2,Male,1.974081026,4.241326753,Subadult,10,Fall,2007,2008,0.394816551,Central
1989,10/15/2007,ENP,ENP-FC,Marsh,534558,2838167,40,87.9,13.8,Female,2.624668592,4.476199805,Adult,10,Fall,2007,2008,-0.220597232,Central
1990,10/15/2007,ENP,ENP-FC,Marsh,533053,2835420,35.3,112.5,29.5,Male,3.384390263,4.722953222,Adult,10,Fall,2007,2008,-0.275602888,Central
1991,10/15/2007,ENP,ENP-FC,Marsh,531086,2833220,34.3,84,12.2,Male,2.501435952,4.430816799,Subadult,10,Fall,2007,2008,-0.082506342,Central
1992,10/15/2007,ENP,ENP-FC,Marsh,531440,2840348,46,91,16.2,Female,2.785011242,4.510859507,Adult,10,Fall,2007,2008,0.187745798,Central
1993,10/15/2007,ENP,ENP-FC,Marsh,531440,2840348,41.1,96.6,17.6,Male,2.867898902,4.570578741,Adult,10,Fall,2007,2008,-0.608985838,Central
1994,10/15/2007,ENP,ENP-FC,Marsh,531440,2840348,44.9,99,19.8,Female,2.985681938,4.59511985,Subadult,10,Fall,2007,2008,-0.286861637,Central
1995,10/15/2007,ENP,ENP-FC,Marsh,534490,2843203,27.8,124.2,42,Male,3.737669618,4.821893169,Adult,10,Fall,2007,2008,0.079839927,Central
1996,10/15/2007,ENP,ENP-FC,Marsh,535718,2841672,36.4,79.7,10.8,Female,2.379546134,4.378269586,Subadult,10,Fall,2007,2008,0.238760822,Central
1997,10/15/2007,ENP,ENP-FC,Marsh,534566,2839288,36.3,78.3,10,Female,2.302585093,4.360547603,Subadult,10,Fall,2007,2008,0.068929647,Central
1998,10/16/2007,ENP,ENP-FC,Marsh,536635,2841228,45.7,92.7,20.5,Male,3.020424886,4.529368473,Adult,10,Fall,2007,2008,1.568333078,Central
1999,10/16/2007,ENP,ENP-FC,Marsh,533349,2837423,38.6,108,30.6,Female,3.421000009,4.682131227,Adult,10,Fall,2007,2008,0.992719765,Central
2000,10/16/2007,ENP,ENP-FC,Marsh,537301,2842007,37.9,98.2,21,Male,3.044522438,4.587006215,Adult,10,Fall,2007,2008,0.365226531,Central
2001,10/16/2007,ENP,ENP-SS,Marsh,524895,2836762,35.6,135.6,67,Male,4.204692619,4.909709376,Adult,10,Fall,2007,2008,1.586840718,South
2002,10/16/2007,ENP,ENP-SS,Marsh,525666,2835708,37.4,109.8,20.5,Female,3.020424886,4.698660529,Adult,10,Fall,2007,2008,-2.51562294,South
2003,10/16/2007,ENP,ENP-SS,Marsh,525638,2831797,48,100.4,16.2,Female,2.785011242,4.609162207,Adult,10,Fall,2007,2008,-2.183487793,South
2005,10/16/2007,ENP,ENP-SS,Marsh,526233,2834117,47.1,85,12.2,Female,2.501435952,4.442651256,Subadult,10,Fall,2007,2008,-0.367841493,South
2006,10/16/2007,ENP,ENP-SS,Marsh,526030,2832720,37.5,96.4,17,Female,2.833213344,4.568506202,Adult,10,Fall,2007,2008,-0.828149187,South
2008,10/16/2007,ENP,ENP-SS,Marsh,524623,2830139,44.9,79.7,10.2,Female,2.32238772,4.378269586,Subadult,10,Fall,2007,2008,-0.204736643,South
2009,10/16/2007,WCA2,WCA2A_Marsh,Marsh,555476,2903570,65.5,64.9,4.8,Female,1.568615918,4.172847624,Subadult,10,Fall,2007,2008,-1.100798893,Central
2011,10/16/2007,WCA2,WCA2A_Marsh,Marsh,558070,2903350,109.1,68.8,6.4,Male,1.85629799,4.231203745,Subadult,10,Fall,2007,2008,-0.275173251,Central
2014,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548477,2879675,91,98.1,19.4,Male,2.965273066,4.585987367,Adult,10,Fall,2007,2008,-0.225020679,Central
2015,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548143,2878980,91.1,93,16,Male,2.772588722,4.532599493,Adult,10,Fall,2007,2008,-0.432759365,Central
2016,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548417,2878473,96,90.1,15,Female,2.708050201,4.500920165,Adult,10,Fall,2007,2008,-0.169695287,Central
2017,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548411,2878395,98.6,109.4,28,Male,3.33220451,4.69501089,Adult,10,Fall,2007,2008,-0.006793903,Central
2018,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,547375,2881102,51.2,92.6,19,Female,2.944438979,4.528289142,Adult,10,Fall,2007,2008,1.004498875,Central
2022,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,551885,2882196,77.5,88.3,15.8,Male,2.76000994,4.480740108,Subadult,10,Fall,2007,2008,0.719989013,Central
2023,10/17/2007,WCA3AS,WCA3A-HD_Marsh,Marsh,548201,2881732,76.9,92.6,16,Male,2.772588722,4.528289142,Adult,10,Fall,2007,2008,-0.328837966,Central
